Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,Raining Today,Raining Tomorrow
"Harare, Zimbabwe",3/3/2018,24,17.2,19.8,,,0,,,16.4,110.82,33.5,13.8,84.6,86.12,Overcast,No,No
"Harare, Zimbabwe",4/3/2018,25,15.6,19.1,,,0,,,11.2,144.44,,17.1,77,89.81,Overcast,No,Yes
"Harare, Zimbabwe",5/3/2018,26.2,17,20.3,,,14.79,,,14.1,112.33,,16.4,47.7,80.62,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",6/3/2018,27,16,23.4,,27.3,1,,,14.8,117,,14.5,29.1,64.72,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",7/3/2018,27.2,16.2,22.6,,27.1,0,,,13,167.71,,13.5,26.4,61.13,Partially cloudy,No,No
"Harare, Zimbabwe",8/3/2018,28.6,16,22.2,,28,0,,,16.6,226.89,,15,24.1,68.51,Clear,No,No
"Harare, Zimbabwe",9/3/2018,27,17.7,20.6,,27.9,0,,,18,239,,12.6,58.9,81.77,Partially cloudy,No,Yes
"Harare, Zimbabwe",10/3/2018,27,18,22,,27.3,5,,,14.8,102.73,,14.7,68.5,70.94,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",11/3/2018,25.7,14.9,20.7,,,0,,,18.4,170,,19.2,52.4,71.73,Partially cloudy,No,Yes
"Harare, Zimbabwe",12/3/2018,19.1,17,17.7,,,17,,,18.4,128.57,,10.1,65.3,95.94,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",13/3/2018,23.1,15,19.1,,,16.92,,,19,132.19,,14,49.5,78.85,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",14/3/2018,27.3,13,18,,27.5,0,,,11.2,110,,16.8,10.7,77.22,Clear,No,No
"Harare, Zimbabwe",15/3/2018,27.6,15,21.2,,27.5,0,,,14.8,189.86,,16.4,54.1,72.91,Partially cloudy,No,No
"Harare, Zimbabwe",16/3/2018,29,18,24.3,,28.6,0,,,14.8,145.92,,14.2,16.6,53.43,Clear,No,No
"Harare, Zimbabwe",17/3/2018,25,17,19.8,,,0,,,20.5,123.2,,16.6,15.2,74.84,Clear,No,No
"Harare, Zimbabwe",18/3/2018,23,15,18.8,,,0,,,16.6,154.44,,11.8,65.5,78.62,Partially cloudy,No,No
"Harare, Zimbabwe",19/3/2018,26,15,21.8,,,0,,,14.8,214.5,,16.5,37.8,66.92,Partially cloudy,No,No
"Harare, Zimbabwe",20/3/2018,25.7,19,22.6,,,0,,,10.3,130,,18.8,50.7,65.81,Partially cloudy,No,No
"Harare, Zimbabwe",21/3/2018,26.6,16,22.2,,,0,,,18.4,66.22,,13,51.6,66.61,Partially cloudy,No,No
"Harare, Zimbabwe",22/3/2018,25,19,22.2,,,0,,,14.8,104.7,,13.4,58.2,68.97,Partially cloudy,No,Yes
"Harare, Zimbabwe",23/3/2018,26.5,16.4,20.5,,,32,,,16.6,50.38,,18.9,45.3,77.35,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",24/3/2018,27,17,23.7,,27.1,0,,,18.4,69.5,,14.9,33.2,62.65,Partially cloudy,No,No
"Harare, Zimbabwe",25/3/2018,27,18.2,22.5,,27.7,0,,,17.8,112.75,,14.8,52.3,72.05,Partially cloudy,No,No
"Harare, Zimbabwe",26/3/2018,25.9,16.7,19.8,,,0,,,18.4,97.78,,14,69.8,84.41,Partially cloudy,No,Yes
"Harare, Zimbabwe",27/3/2018,23.2,17,19.1,,,8.53,,,20.5,102.57,,15.3,73.8,85.49,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",28/3/2018,24,16.9,20.5,,,0,,,18.4,110.92,33.5,14.6,83.5,77.66,Overcast,No,No
"Harare, Zimbabwe",29/3/2018,24,17,19.2,,,0,,,24.1,54.22,,15.1,46.8,83.41,Partially cloudy,No,Yes
"Harare, Zimbabwe",30/3/2018,26.1,16.1,21.4,,,0.1,,,14.3,92.8,,16.8,60.8,73.47,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",31/3/2018,25.1,15.8,20.2,,,5,,,14.8,109.46,,14.8,32.7,71.33,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",1/4/2018,24.1,13,18.4,,,6,,,16.6,125.92,,17.4,20.2,70.83,Rain,Yes,No
"Harare, Zimbabwe",2/4/2018,25,15,20.5,,,0,,,16.6,87.67,33.5,14.7,42,65.83,Partially cloudy,No,Yes
"Harare, Zimbabwe",3/4/2018,26,15,20.6,,,0.1,,,16.6,63.75,,14.2,45.2,67.15,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",4/4/2018,26,14,18.6,,,0,,,22.3,71,,12.4,14.2,76.09,Clear,No,No
"Harare, Zimbabwe",5/4/2018,25.5,17.1,20.7,,,0,,,18.4,52.57,,15,37.9,70.65,Partially cloudy,No,No
"Harare, Zimbabwe",6/4/2018,27.1,16,21.9,,27.5,0,,,18.4,67.47,,13,41.9,69.19,Partially cloudy,No,Yes
"Harare, Zimbabwe",7/4/2018,26,17,20.2,,,7.68,,,18.1,75.2,,16.3,74,76.77,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",8/4/2018,27,15,21.3,,27.1,1,,,23.4,112.56,,15.8,32.1,65.3,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",9/4/2018,22,15,18.1,,,0.5,,,24.1,138,,16.3,63.3,82.46,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",10/4/2018,24,15.7,18.3,,,5,,,16.6,108.36,,14.7,73.4,83.02,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",11/4/2018,23,17,19.9,,,0,,,13,100,,14,66.5,77.88,Partially cloudy,No,Yes
"Harare, Zimbabwe",12/4/2018,20.2,15,17.4,,,22.91,,,22,139.38,,13.3,72.3,79.7,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",13/4/2018,18,14,15.6,,,0.8,,,20.5,125.86,,15.7,75.2,88.8,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",14/4/2018,25.5,18.1,22.4,,,0,,,11.2,126,,24.1,61.4,65.27,Partially cloudy,No,Yes
"Harare, Zimbabwe",15/4/2018,25,15.8,20.6,,,0.66,,,13,144.36,,18.3,11.8,62.56,Rain,Yes,No
"Harare, Zimbabwe",16/4/2018,23.1,13,16.7,,,0,,,14.8,139,,15.9,9.8,74.11,Clear,No,No
"Harare, Zimbabwe",17/4/2018,22.1,12,17.5,,,0,,,11.5,109,,13.8,57.9,72.89,Partially cloudy,No,No
"Harare, Zimbabwe",18/4/2018,24.3,12,19.4,,,0,,,11.2,120.92,,13,21.5,64.39,Clear,No,No
"Harare, Zimbabwe",19/4/2018,25,13.8,18.6,,,0,,,14.8,115,,14.9,22.3,68.81,Clear,No,No
"Harare, Zimbabwe",20/4/2018,24.2,13,18,,,0,,,11.2,25,,16.7,1.7,62.37,Clear,No,No
"Harare, Zimbabwe",21/4/2018,26.7,16,19.7,,,0,,,11.2,95,,17.3,8.8,65.69,Clear,No,No
"Harare, Zimbabwe",22/4/2018,22.7,15,18,,,0,,,14.8,13.73,,15.9,48.5,80.81,Partially cloudy,No,Yes
"Harare, Zimbabwe",23/4/2018,27.4,13.2,20.7,,26.6,1,,,11.2,159,,17.3,28.6,56.75,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",24/4/2018,24,11,16.9,,,0,,,24.1,121.56,,11.6,0,58.83,Clear,No,No
"Harare, Zimbabwe",25/4/2018,21,8,13.2,6.7,,0,,,13,106.25,,12.7,0,72.22,Clear,No,No
"Harare, Zimbabwe",26/4/2018,25,8.9,18.4,7.4,,0,,,11.2,74.9,,15.2,1.8,53.52,Clear,No,No
"Harare, Zimbabwe",27/4/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",28/4/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",29/4/2018,25.4,12,18.3,,,0,,,13,101.82,,15.4,8.1,62.67,Clear,No,No
"Harare, Zimbabwe",30/4/2018,24,13,19,,,0,,,13,131,,16.1,16.4,61.85,Clear,No,No
"Harare, Zimbabwe",1/5/2018,23,11.9,16.4,,,0,,,14.8,119.4,,16.7,43.1,66.27,Partially cloudy,No,Yes
"Harare, Zimbabwe",2/5/2018,21.7,11,15.7,,,6.92,,,9.4,127.83,,15.6,21.8,81.32,Rain,Yes,No
"Harare, Zimbabwe",3/5/2018,22.3,14,17.9,,,0,,,14.8,80.73,,12.9,68.5,77.66,Partially cloudy,No,No
"Harare, Zimbabwe",4/5/2018,25,13,16.6,,,0,,,9.4,116,,10,19.9,83.82,Clear,No,No
"Harare, Zimbabwe",5/5/2018,24,12,20,,,0,,,13.7,97.3,,13.1,61.7,61.31,Partially cloudy,No,No
"Harare, Zimbabwe",6/5/2018,23.2,11,15.5,,,0,,,11.2,98,,16.4,10.7,79.02,Clear,No,No
"Harare, Zimbabwe",7/5/2018,22.2,11,18.4,,,0,,,16.6,150,,16.7,12.6,58.76,Clear,No,No
"Harare, Zimbabwe",8/5/2018,23.6,9,16.8,7.9,,0,,,13,128.82,,17.4,6.9,56.27,Clear,No,No
"Harare, Zimbabwe",9/5/2018,23,9.2,16.4,7.8,,0,,,11.4,140.4,,14.1,0.9,62.48,Clear,No,No
"Harare, Zimbabwe",10/5/2018,23,10,15.6,,,0,,,11.2,97.4,,14.8,4.8,64.45,Clear,No,No
"Harare, Zimbabwe",11/5/2018,24.5,9,15.6,,,0,,,14.8,96.25,,15,6.4,68.85,Clear,No,No
"Harare, Zimbabwe",12/5/2018,24,17,22.4,,,0,,,18.4,209,,15.7,28.8,48.38,Partially cloudy,No,No
"Harare, Zimbabwe",13/5/2018,26.1,13.8,20.9,,,0,,,11.8,109.5,,14.8,14.5,46.92,Clear,No,No
"Harare, Zimbabwe",14/5/2018,26.4,14,20,,,0,,,20.5,47.18,,15.6,7.3,56.16,Clear,No,No
"Harare, Zimbabwe",15/5/2018,25,14,18.9,,,0,,,25.9,93.08,,13,36,69.35,Partially cloudy,No,Yes
"Harare, Zimbabwe",16/5/2018,21.4,14.7,16.7,,,24,,,20.5,59.5,,16.5,83.7,88.63,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",17/5/2018,19.3,13,16.6,,,0,,,16.6,85.5,,14.6,48.8,79.43,Partially cloudy,No,Yes
"Harare, Zimbabwe",18/5/2018,22.8,14.9,19.5,,,150,,,10.6,153.83,,16.7,78.1,59.69,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",19/5/2018,21,12,14.9,,,0,,,16.6,150.43,,15.1,10.6,70.86,Clear,No,No
"Harare, Zimbabwe",20/5/2018,21,8,15.5,,,0,,,13,122.07,,15,31.7,73.29,Partially cloudy,No,No
"Harare, Zimbabwe",21/5/2018,20.8,11.7,15.6,,,0,,,11.2,118.57,,15.2,60.6,77.14,Partially cloudy,No,No
"Harare, Zimbabwe",22/5/2018,21.1,9.9,16.7,9,,0,,,13,133.63,,14.6,38.6,67.13,Partially cloudy,No,No
"Harare, Zimbabwe",23/5/2018,22.7,13,18.6,,,0,,,16.6,99.75,,17.7,28,59.71,Partially cloudy,No,No
"Harare, Zimbabwe",24/5/2018,22,11,17.8,,,0,,,16.3,83.08,,14.4,12.7,59.86,Clear,No,No
"Harare, Zimbabwe",25/5/2018,23,10,17,,,0,,,14.8,69.69,,13.8,20.5,63.57,Clear,No,No
"Harare, Zimbabwe",26/5/2018,23.1,13,15.8,,,0,,,16.6,85.14,,17.2,47,76.94,Partially cloudy,No,No
"Harare, Zimbabwe",27/5/2018,21.4,12.1,17,,,0,,,11.2,85.8,,18,46.4,74.66,Partially cloudy,No,Yes
"Harare, Zimbabwe",28/5/2018,22,14,18.3,,,2.17,,,16.6,62.82,,17.1,43,65.77,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",29/5/2018,22.3,9,13.1,,,0,,,11.2,70.33,,15.8,9.6,82.13,Clear,No,No
"Harare, Zimbabwe",30/5/2018,23,12,18.1,,,0,,,14.8,159.56,,12.6,2.4,48.53,Clear,No,No
"Harare, Zimbabwe",31/5/2018,19,7.8,11.7,6.4,,0,,,9.4,92.17,,13.5,0,73.51,Clear,No,No
"Harare, Zimbabwe",1/6/2018,23.7,9,17.7,8.5,,0,,,14.8,139.63,,16.8,13.6,56.03,Clear,No,No
"Harare, Zimbabwe",2/6/2018,25,10,16.9,,,0,,,16.6,107.14,,13.2,5.6,54.44,Clear,No,No
"Harare, Zimbabwe",3/6/2018,24,10.1,18.4,,,0,,,20.3,137,,15.1,0.7,38.63,Clear,No,No
"Harare, Zimbabwe",4/6/2018,20,7.9,14,6.4,,0,,,25.9,140.81,,14.8,1.2,53.7,Clear,No,No
"Harare, Zimbabwe",5/6/2018,16.2,7,10.4,4.5,,0,,,18.4,155.89,,17.8,48,75.84,Partially cloudy,No,No
"Harare, Zimbabwe",6/6/2018,15.9,5.7,9.3,3.6,,0,,,18.3,141.6,,22,3.9,71.04,Clear,No,No
"Harare, Zimbabwe",7/6/2018,18.2,4.8,11,2.4,,0,,,13,154.63,,15.6,3.1,63.5,Clear,No,No
"Harare, Zimbabwe",8/6/2018,21.6,2.8,12.8,3.3,,0,,,11.2,100.7,,15.2,0,52.89,Clear,No,No
"Harare, Zimbabwe",9/6/2018,22,4,12.6,2.1,,0,,,13,85.47,,13.3,0.6,55.52,Clear,No,No
"Harare, Zimbabwe",10/6/2018,22.1,5,11.5,2.8,,0,,,18.4,78.17,,14.3,0,56.5,Clear,No,No
"Harare, Zimbabwe",11/6/2018,21,5,13,3.3,,0,,,13.2,90.21,,16.8,0,54.77,Clear,No,No
"Harare, Zimbabwe",12/6/2018,19.2,6.7,12.1,5.3,,0,,,16.6,132.11,,16.7,7,65.3,Clear,No,No
"Harare, Zimbabwe",13/6/2018,20,7,15.2,5.2,,0,,,16.6,80.2,,16.8,24.3,56.16,Clear,No,No
"Harare, Zimbabwe",14/6/2018,21,10.7,15.6,,,0,,,13,68.31,31.7,17.4,25.8,60.71,Partially cloudy,No,No
"Harare, Zimbabwe",15/6/2018,22,11.2,16.6,,,0,,,14.8,157,,15.7,6.6,58.98,Clear,No,No
"Harare, Zimbabwe",16/6/2018,24,7.7,18.3,6,,0,,,13,118.18,,14.7,0,44.51,Clear,No,No
"Harare, Zimbabwe",17/6/2018,23.7,8.9,15.1,7.3,,0,,,18.4,87,,17.2,0,45.75,Clear,No,No
"Harare, Zimbabwe",18/6/2018,23,8,16.4,6.1,,0,,,14.8,82,,13.3,0.1,55.26,Clear,No,No
"Harare, Zimbabwe",19/6/2018,23.1,6.8,15.4,6,,0,,,11.2,110.73,,12.8,0.6,59.96,Clear,No,No
"Harare, Zimbabwe",20/6/2018,23,6,13.6,5.1,,0,,,14.8,110.69,,16.9,1,59.67,Clear,No,No
"Harare, Zimbabwe",21/6/2018,21.8,8,13.7,6.4,,0,,,11.2,93.58,,15.3,23.1,63.69,Clear,No,No
"Harare, Zimbabwe",22/6/2018,22,11,18.1,,,0,,,13,120.78,,14.6,11.2,48.53,Clear,No,No
"Harare, Zimbabwe",23/6/2018,21,8,15.3,6.8,,0,,,11.2,109.92,,14.4,11.4,60.56,Clear,No,No
"Harare, Zimbabwe",24/6/2018,20.8,6.1,14.3,4.5,,0,,,16.6,125.82,,13,7.7,59.26,Clear,No,No
"Harare, Zimbabwe",25/6/2018,19.1,8,13.2,6.8,,0,,,7.6,106.83,,20,14.3,70.89,Clear,No,No
"Harare, Zimbabwe",26/6/2018,19,13,15.6,,,0,,,16.6,106.36,,10.8,7.5,49.01,Clear,No,No
"Harare, Zimbabwe",27/6/2018,21,10.9,15.5,,,0,,,11.2,113.33,,15.5,28.8,53.92,Partially cloudy,No,No
"Harare, Zimbabwe",28/6/2018,21,6.1,15.7,4.5,,0,,,13.7,137.75,,17.8,5.8,41.75,Clear,No,No
"Harare, Zimbabwe",29/6/2018,19.7,7,12.6,5.2,,0,,,14.8,113.44,,12.2,7.3,53.45,Clear,No,No
"Harare, Zimbabwe",30/6/2018,21.1,5.9,15.2,3.5,,0,,,11.2,117.86,,14.6,0,48.18,Clear,No,No
"Harare, Zimbabwe",1/7/2018,23.5,3.7,15,5.8,,0,,,16.6,85,,17.7,0,49.31,Clear,No,No
"Harare, Zimbabwe",2/7/2018,22.9,6.9,10.7,3.7,,0,,,18.4,57.86,,17.2,0,66.67,Clear,No,No
"Harare, Zimbabwe",3/7/2018,22.2,12,17.2,,,0,,,18.4,137.5,,15.7,0,37.46,Clear,No,No
"Harare, Zimbabwe",4/7/2018,16,7,10.4,5.6,,0,,,24.1,129.17,,13.5,38.5,81.75,Partially cloudy,No,Yes
"Harare, Zimbabwe",5/7/2018,13,10,11.7,,,0.5,,,22.3,148.55,,16,92.1,78.9,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",6/7/2018,14,10,11.1,,,0,,,24.1,152.36,42.5,13.3,89.8,78.16,Overcast,No,Yes
"Harare, Zimbabwe",7/7/2018,15,10,12.4,,,0.5,,,25.9,143.33,,12.8,76.6,76.44,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",8/7/2018,19,9,14.1,7.9,,0,,,20.5,143.86,,14,82.8,76.23,Overcast,No,Yes
"Harare, Zimbabwe",9/7/2018,18.9,10.6,14.1,,,0.8,,,16.6,129.75,,16.9,88.1,79.19,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",10/7/2018,21.4,8.6,14.8,7.4,,0.3,,,17.5,115.07,,11.9,28.8,71.21,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",11/7/2018,19,8,12.8,6.8,,0,,,16.6,103.88,,12.5,7,74.05,Clear,No,No
"Harare, Zimbabwe",12/7/2018,,,,,,0,,,,,,,,,,No,Yes
"Harare, Zimbabwe",13/7/2018,18,7.8,13.2,7.1,,0.3,,,11.2,94.25,,15.2,37.3,65.8,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",14/7/2018,20,12.2,16.1,,,0,,,18.4,120.27,,13.9,44.8,57.65,Partially cloudy,No,No
"Harare, Zimbabwe",15/7/2018,20,11.9,15.7,,,0,,,20.5,126.67,,15.1,25.8,53.24,Partially cloudy,No,No
"Harare, Zimbabwe",16/7/2018,12,10,10.7,,,0,,,27.7,152.22,46.4,10,97.6,72.18,Overcast,No,No
"Harare, Zimbabwe",17/7/2018,13.5,7,10.5,5.6,,0,,,20.5,151.4,,13.3,80.2,71.25,Overcast,No,No
"Harare, Zimbabwe",18/7/2018,15,6,10.5,4.4,,0,,,20.5,152.13,,12.5,73.5,72.87,Partially cloudy,No,No
"Harare, Zimbabwe",19/7/2018,17,8.9,11.7,7.2,,0,,,20.5,146.83,,13.7,61.7,66.67,Partially cloudy,No,No
"Harare, Zimbabwe",20/7/2018,20,7,14.6,5.2,,0,,,16.6,110.5,,14.9,21,47.62,Clear,No,No
"Harare, Zimbabwe",21/7/2018,20.1,8,13.4,6.1,,0,,,18.4,117.17,,15.8,12.9,59.12,Clear,No,No
"Harare, Zimbabwe",22/7/2018,19,10,15.3,,,0,,,24.1,117.69,,15.5,48.4,63.98,Partially cloudy,No,No
"Harare, Zimbabwe",23/7/2018,19,7,13.5,5.2,,0,,,27.7,130.38,,12.9,11,58.9,Clear,No,No
"Harare, Zimbabwe",24/7/2018,19.5,7.9,11.7,5.6,,0,,,24.1,127.33,,15.4,41.2,72.4,Partially cloudy,No,No
"Harare, Zimbabwe",25/7/2018,21,6,13.4,4,,0,,,18.4,102.35,,11.7,0,53.7,Clear,No,No
"Harare, Zimbabwe",26/7/2018,22.9,5.1,15,2.5,,0,,,13.5,65,,25.4,0,46.72,Clear,No,No
"Harare, Zimbabwe",27/7/2018,21.2,5.1,13.2,3.3,,0,,,16.6,117.71,,16.2,0,57.05,Clear,No,No
"Harare, Zimbabwe",28/7/2018,24,7.8,17.2,5.5,,0,,,16.3,110,,13.1,2.1,42.36,Clear,No,No
"Harare, Zimbabwe",29/7/2018,23,6,14.5,4.4,,0,,,11.2,105.5,,11.5,0.8,59.64,Clear,No,No
"Harare, Zimbabwe",30/7/2018,24.1,7.8,17.5,6.1,,0,,,11.2,113.18,,16.3,3.1,45.83,Clear,No,No
"Harare, Zimbabwe",31/7/2018,24.2,10,16,,,0,,,14.8,95,,13.6,1.4,50.2,Clear,No,No
"Harare, Zimbabwe",1/8/2018,24.9,8,17.2,6.1,,0,,,14.8,68.08,,13.4,0,40.88,Clear,No,No
"Harare, Zimbabwe",2/8/2018,27,9,17,6.9,26,0,,,16.6,94.5,,14.1,0,44.37,Clear,No,No
"Harare, Zimbabwe",3/8/2018,25,9.2,17.8,6.9,,0,,,18.4,65.55,,12.2,0,37.8,Clear,No,No
"Harare, Zimbabwe",4/8/2018,24,10,18.2,,,0,,,33.5,55.58,,12.4,0,27.73,Clear,No,No
"Harare, Zimbabwe",5/8/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",6/8/2018,28.1,9,19.7,7.9,26.8,0,,,16.6,89.58,,11.7,0,43.2,Clear,No,No
"Harare, Zimbabwe",7/8/2018,31,12,21.8,,29,0,,,20.2,76.44,33.5,12.4,0,37.49,Clear,No,No
"Harare, Zimbabwe",8/8/2018,29.3,14,20.9,,27.6,0,,,18,72.78,,10.8,0,40.23,Clear,No,No
"Harare, Zimbabwe",9/8/2018,26.4,11,19.9,,,0,,,25.9,81.33,,14,0,51.82,Clear,No,No
"Harare, Zimbabwe",10/8/2018,25.5,12.6,17.9,,,0,,,25.9,54.64,,11.1,0,60.62,Clear,No,No
"Harare, Zimbabwe",11/8/2018,29.2,10,20.8,,27.5,0,,,18.4,115.47,,12.1,0,38.58,Clear,No,No
"Harare, Zimbabwe",12/8/2018,25,11,17.8,,,0,,,31.7,77.8,50,11.7,0,50.52,Clear,No,No
"Harare, Zimbabwe",13/8/2018,25,8,16.6,7.4,,0,,,24.1,83.69,38.9,11.7,1.2,54.01,Clear,No,No
"Harare, Zimbabwe",14/8/2018,24.2,7.8,14.5,6.5,,0,,,24.1,85,,12.1,2.9,63.92,Clear,No,No
"Harare, Zimbabwe",15/8/2018,25.1,7,17.5,6.4,,0,,,20.5,80.29,,11.1,0,47.56,Clear,No,No
"Harare, Zimbabwe",16/8/2018,27.1,10.4,20.2,,26.1,0,,,18.1,72.56,,11.6,0,32.31,Clear,No,No
"Harare, Zimbabwe",17/8/2018,27.2,9,20.3,7,26.2,0,,,18.4,116.36,,12,0,34.34,Clear,No,No
"Harare, Zimbabwe",18/8/2018,25.6,11.8,17.6,,,0,,,22.3,80.6,,9.5,0,46.84,Clear,No,No
"Harare, Zimbabwe",19/8/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",20/8/2018,26,17,22.6,,,0,,,20.2,62.89,40.7,13.3,0,27.78,Clear,No,No
"Harare, Zimbabwe",21/8/2018,16.8,12.1,13.9,,,0,,,19.9,75.67,,12.5,0,55.18,Clear,No,No
"Harare, Zimbabwe",22/8/2018,25.1,15.1,21.5,,,0,,,16.6,81.8,,12.1,0,38.02,Clear,No,No
"Harare, Zimbabwe",23/8/2018,28,27,27.5,,26.7,0,,,13,210,,10,0,19.26,Clear,No,No
"Harare, Zimbabwe",24/8/2018,26.1,16,20.4,,,0,,,27.7,80.54,,9.4,0.8,39.53,Clear,No,No
"Harare, Zimbabwe",25/8/2018,24.3,11.1,17.2,,,0,,,22.3,83.67,,12.5,7.3,61,Clear,No,No
"Harare, Zimbabwe",26/8/2018,25,18,22.2,,,0,,,13,67.5,,10.5,0,25.54,Clear,No,No
"Harare, Zimbabwe",27/8/2018,28.8,10,21.7,,27.2,0,,,14.8,143.86,,12.1,0,31.74,Clear,No,No
"Harare, Zimbabwe",28/8/2018,24,10,18.5,,,0,,,18.4,143,,11.5,0.9,56.56,Clear,No,No
"Harare, Zimbabwe",29/8/2018,23.2,9,13.1,7.9,,0,,,16.6,64.25,,14.8,11.5,75.52,Clear,No,No
"Harare, Zimbabwe",30/8/2018,25,11,19,,,0,,,14.8,88,,13.8,0,32.04,Clear,No,No
"Harare, Zimbabwe",31/8/2018,25.5,5.2,17.4,3.4,,0,,,20.5,79.71,35.3,13.2,0,36.35,Clear,No,No
"Harare, Zimbabwe",1/9/2018,25,9.2,18.5,7.4,,0,,,14.8,86.7,,16.4,0,41.96,Clear,No,No
"Harare, Zimbabwe",2/9/2018,25.6,13,17.4,,,0,,,24.1,57.07,,13.9,1.3,54.43,Clear,No,No
"Harare, Zimbabwe",3/9/2018,28,12.9,18.9,,26.8,0,,,20.5,55.63,,12,0,45.84,Clear,No,No
"Harare, Zimbabwe",4/9/2018,28.9,16,23.2,,27.5,0,,,18.4,69.36,38.9,14,1.9,30.56,Clear,No,No
"Harare, Zimbabwe",5/9/2018,29,16.1,23.4,,27.6,0,,,24,65.93,,11.2,5.6,35.32,Clear,No,No
"Harare, Zimbabwe",6/9/2018,27.8,16,22.3,,27,0,,,33.5,59.43,,18.7,9.1,47.15,Clear,No,No
"Harare, Zimbabwe",7/9/2018,27.9,20.2,22.4,,26.9,0,,,15.9,35.75,,15,15.8,43.13,Clear,No,No
"Harare, Zimbabwe",8/9/2018,21.3,15.9,18.6,,,0,,,16.6,45.5,,14.6,0,54.13,Clear,No,No
"Harare, Zimbabwe",9/9/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",10/9/2018,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",11/9/2018,24.8,24,24.4,,,0,,,14.8,70,,12.7,5,26.71,Clear,No,No
"Harare, Zimbabwe",12/9/2018,27,17,23,,26.1,0,,,20.5,93.5,,13.9,1.7,30.57,Clear,No,No
"Harare, Zimbabwe",13/9/2018,29.3,13.9,19.2,,27.6,0,,,16.6,91,,14.6,0,42.85,Clear,No,No
"Harare, Zimbabwe",14/9/2018,29.6,15.1,23.4,,27.8,0,,,14.2,110.67,,22.5,2.5,30.79,Clear,No,No
"Harare, Zimbabwe",15/9/2018,30.1,14.9,22.5,,28.2,0,,,14.8,129,,20.1,0,34.91,Clear,No,No
"Harare, Zimbabwe",16/9/2018,30.3,21.1,24.4,,28.4,0,,,16.1,72.67,,17,0,21.41,Clear,No,No
"Harare, Zimbabwe",17/9/2018,16.2,16.2,16.2,,,0,,,14.8,80,,20,0,45.46,Clear,No,No
"Harare, Zimbabwe",18/9/2018,31.6,31.6,31.6,,29.4,0,,,15.9,80,,10,0,12.91,Clear,No,No
"Harare, Zimbabwe",19/9/2018,30.9,19.6,24.5,,28.9,0,,,17.5,48.67,,11.2,0,29.14,Clear,No,No
"Harare, Zimbabwe",20/9/2018,29.9,29.9,29.9,,28.1,0,,,21,72,,10,0,19.98,Clear,No,No
"Harare, Zimbabwe",21/9/2018,26.7,20.7,22.8,,,0,,,20.5,79.67,,20,0,38.01,Clear,No,No
"Harare, Zimbabwe",22/9/2018,29.3,18.4,23.5,,27.6,0,,,20,80.75,,15.8,0,27.97,Clear,No,No
"Harare, Zimbabwe",23/9/2018,27.7,14.7,20.5,,26.4,0,,,14.8,84,,20.1,0,37.09,Clear,No,No
"Harare, Zimbabwe",24/9/2018,28,19.1,23.5,,26.9,0,,,16.2,64.5,,22,0,33.48,Clear,No,No
"Harare, Zimbabwe",25/9/2018,27.2,21,24.1,,26.3,0,,,7.6,357,,22.1,0,37.35,Clear,No,No
"Harare, Zimbabwe",26/9/2018,22.8,21.2,22,,,0,,,13,55,,17.3,0,46.25,Clear,No,No
"Harare, Zimbabwe",27/9/2018,28.9,24.4,26.6,,27.4,0,,,25.9,65,,8,20,27.94,Clear,No,No
